Reporter Countries,Partner Countries,Element,Item,Unit,Y2021
Mauritania,Republic of Moldova,Import Quantity,Maize (corn),tonnes,10.0
Mauritania,Russian Federation,Import Quantity,Wheat,tonnes,72671.2
Mauritania,Senegal,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,2059.0
Mauritania,Singapore,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,151.0
Mauritania,Spain,Import Quantity,Maize (corn),tonnes,378.0
Mauritania,Spain,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,7.0
Mauritania,Spain,Import Quantity,Wheat,tonnes,22200.0
Mauritania,Thailand,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,16025.0
Mauritania,Türkiye,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,26.0
Mauritania,Ukraine,Import Quantity,Maize (corn),tonnes,6000.0
Mauritania,Ukraine,Import Quantity,Wheat,tonnes,154176.0
Mauritania,United States of America,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,822.0
Mauritania,Uruguay,Import Quantity,Wheat,tonnes,31491.8
Mauritius,Argentina,Import Quantity,Maize (corn),tonnes,96708.0
Mauritius,Australia,Import Quantity,Wheat,tonnes,48.0
Mauritius,Bangladesh,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,77.0
Mauritius,Belgium,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Mauritius,"China, mainland",Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,1.0
Mauritius,"China, Taiwan Province of",Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,1.0
Mauritius,"China, Taiwan Province of",Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,1.0
Mauritius,France,Export Quantity,Maize (corn),tonnes,0.09
Mauritius,France,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,1.0
Mauritius,France,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,5.0
Mauritius,France,Import Quantity,Wheat,tonnes,131854.0
Mauritius,Germany,Import Quantity,Wheat,tonnes,30750.56
Mauritius,India,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,35833.0
Mauritius,Indonesia,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Mauritius,Italy,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,10.0
Mauritius,Madagascar,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,9.0
Mauritius,Malaysia,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,2.0
Mauritius,Malaysia,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,2.0
Mauritius,Pakistan,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,16886.0
Mauritius,South Africa,Import Quantity,Maize (corn),tonnes,93.64
Mauritius,South Africa,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Mauritius,South Africa,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Mauritius,Spain,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,1.0
Mauritius,Spain,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Mauritius,Thailand,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,635.0
Mauritius,Türkiye,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Mauritius,Türkiye,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,30.0
Mauritius,United Arab Emirates,Import Quantity,Maize (corn),tonnes,0.07
Mauritius,United Arab Emirates,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,14.0
Mauritius,United Arab Emirates,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,17.0
Mauritius,United Kingdom of Great Britain and Northern Ireland,Import Quantity,Maize (corn),tonnes,0.01
Mauritius,United Kingdom of Great Britain and Northern Ireland,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,1.0
Mauritius,United States of America,Import Quantity,Maize (corn),tonnes,3.17
Mauritius,United States of America,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,41.0
Mauritius,United States of America,Import Quantity,Wheat,tonnes,0.47
Mauritius,Viet Nam,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,60.0
Mexico,Algeria,Export Quantity,Wheat,tonnes,298765.27
Mexico,Argentina,Import Quantity,Maize (corn),tonnes,133.0
Mexico,Argentina,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,17983.0
Mexico,Belize,Export Quantity,Maize (corn),tonnes,38.38
Mexico,Brazil,Import Quantity,Maize (corn),tonnes,427561.24
Mexico,Canada,Import Quantity,Wheat,tonnes,377726.62
Mexico,Chile,Import Quantity,Maize (corn),tonnes,2790.22
Mexico,Colombia,Export Quantity,Maize (corn),tonnes,58.07
Mexico,Costa Rica,Export Quantity,Maize (corn),tonnes,6237.72
Mexico,Cuba,Export Quantity,Maize (corn),tonnes,74.4
Mexico,Cuba,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,112.0
Mexico,Ecuador,Export Quantity,Maize (corn),tonnes,307.06
Mexico,El Salvador,Export Quantity,Maize (corn),tonnes,50.6
Mexico,France,Import Quantity,Maize (corn),tonnes,45.01
Mexico,France,Export Quantity,Maize (corn),tonnes,77.39
Mexico,Germany,Import Quantity,Maize (corn),tonnes,0.1
Mexico,Germany,Export Quantity,Maize (corn),tonnes,29.99
Mexico,Guatemala,Export Quantity,Maize (corn),tonnes,14959.11
Mexico,Hungary,Import Quantity,Maize (corn),tonnes,0.19
Mexico,Hungary,Export Quantity,Maize (corn),tonnes,2.93
Mexico,Italy,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,89.0
Mexico,Nigeria,Export Quantity,Wheat,tonnes,14621.96
Mexico,Panama,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,216.0
Mexico,Paraguay,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,8517.0
Mexico,Peru,Export Quantity,Maize (corn),tonnes,256.37
Mexico,Thailand,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,249.0
Mexico,Ukraine,Import Quantity,Wheat,tonnes,94750.0
Mexico,United States of America,Import Quantity,Maize (corn),tonnes,16965536.6
Mexico,United States of America,Export Quantity,Maize (corn),tonnes,21081.41
Mexico,United States of America,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,582488.0
Mexico,United States of America,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,2473.0
Mexico,United States of America,Import Quantity,Wheat,tonnes,3621220.99
Mexico,United States of America,Export Quantity,Wheat,tonnes,486.01
Mexico,Uruguay,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,51705.0
Mexico,Venezuela (Bolivarian Republic of),Export Quantity,Maize (corn),tonnes,53940.5
Mongolia,Australia,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,148.0
Mongolia,"China, mainland",Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,15308.0
Mongolia,France,Import Quantity,Maize (corn),tonnes,1.09
Mongolia,France,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,2.0
Mongolia,Germany,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,2.0
Mongolia,India,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,247.0
Mongolia,Japan,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,195.0
Mongolia,Japan,Export Quantity,Wheat,tonnes,0.0
Mongolia,Kazakhstan,Import Quantity,Maize (corn),tonnes,20.83
Mongolia,Kazakhstan,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,1826.0
Mongolia,Kazakhstan,Import Quantity,Wheat,tonnes,1024.0
Mongolia,Myanmar,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,27.0
Mongolia,Republic of Korea,Import Quantity,Maize (corn),tonnes,0.09
Mongolia,Republic of Korea,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,33.0
Mongolia,Russian Federation,Import Quantity,Maize (corn),tonnes,8121.74
Mongolia,Russian Federation,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,12714.0
Mongolia,Russian Federation,Import Quantity,Wheat,tonnes,226030.24
Mongolia,Spain,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,1.0
Mongolia,Thailand,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,168.0
Mongolia,United States of America,Import Quantity,Maize (corn),tonnes,33.13
Mongolia,United States of America,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,245.0
Mongolia,United States of America,Export Quantity,Wheat,tonnes,0.0
Mongolia,Viet Nam,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,18178.0
Montenegro,Albania,Export Quantity,Maize (corn),tonnes,75.0
Montenegro,Albania,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,38.0
Montenegro,Argentina,Import Quantity,Maize (corn),tonnes,71.54
Montenegro,Austria,Import Quantity,Wheat,tonnes,1.67
Montenegro,Belgium,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,4.0
Montenegro,Bosnia and Herzegovina,Export Quantity,Maize (corn),tonnes,1.15
Montenegro,Bulgaria,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,7.0
Montenegro,Cambodia,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,1.0
Montenegro,"China, mainland",Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,281.0
Montenegro,Croatia,Import Quantity,Maize (corn),tonnes,75.85
Montenegro,Croatia,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Montenegro,Croatia,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Montenegro,Croatia,Import Quantity,Wheat,tonnes,24.14
Montenegro,Czechia,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,3.0
Montenegro,France,Import Quantity,Maize (corn),tonnes,0.68
Montenegro,Germany,Import Quantity,Maize (corn),tonnes,1.29
Montenegro,Germany,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,7.0
Montenegro,Greece,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,72.0
Montenegro,Hungary,Import Quantity,Maize (corn),tonnes,25.55
Montenegro,India,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,147.0
Montenegro,Indonesia,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,1.0
Montenegro,Italy,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,608.0
Montenegro,Italy,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Montenegro,Kazakhstan,Import Quantity,Maize (corn),tonnes,1.5
Montenegro,Liberia,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Montenegro,Netherlands (Kingdom of the),Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Montenegro,Netherlands (Kingdom of the),Import Quantity,Wheat,tonnes,0.03
Montenegro,North Macedonia,Import Quantity,Maize (corn),tonnes,4.84
Montenegro,North Macedonia,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,163.0
Montenegro,North Macedonia,Import Quantity,Wheat,tonnes,0.11
Montenegro,Pakistan,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,222.0
Montenegro,Philippines,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Montenegro,Poland,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,10.0
Montenegro,Portugal,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Montenegro,Republic of Korea,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Montenegro,Romania,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,1.0
Montenegro,Russian Federation,Import Quantity,Maize (corn),tonnes,1.02
Montenegro,Russian Federation,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,150.0
Montenegro,Serbia,Import Quantity,Maize (corn),tonnes,21906.58
Montenegro,Serbia,Export Quantity,Maize (corn),tonnes,0.16
Montenegro,Serbia,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,52.0
Montenegro,Serbia,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,63.0
Montenegro,Serbia,Import Quantity,Wheat,tonnes,9163.84
Montenegro,Slovakia,Import Quantity,Wheat,tonnes,0.3
Montenegro,Slovenia,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,36.0
Montenegro,Slovenia,Import Quantity,Wheat,tonnes,5.74
Montenegro,Thailand,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,2.0
Montenegro,Türkiye,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,9.0
Montenegro,Ukraine,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Montenegro,United States of America,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,5.0
Montenegro,Viet Nam,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Morocco,Argentina,Import Quantity,Maize (corn),tonnes,1172121.84
Morocco,Argentina,Import Quantity,Wheat,tonnes,539287.5
Morocco,Austria,Import Quantity,Maize (corn),tonnes,0.01
Morocco,Belgium,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,5.0
Morocco,Belgium,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,23.0
Morocco,Brazil,Import Quantity,Maize (corn),tonnes,391214.7
Morocco,Brazil,Import Quantity,Wheat,tonnes,45341.5
Morocco,Bulgaria,Import Quantity,Maize (corn),tonnes,5912.62
Morocco,Bulgaria,Import Quantity,Wheat,tonnes,130857.2
Morocco,Cambodia,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,6.0
Morocco,Canada,Import Quantity,Wheat,tonnes,1009096.12
Morocco,"China, mainland",Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,9987.0
Morocco,Croatia,Import Quantity,Maize (corn),tonnes,0.36
Morocco,Denmark,Import Quantity,Wheat,tonnes,30700.6
Morocco,France,Import Quantity,Maize (corn),tonnes,1060.83
Morocco,France,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,46.0
Morocco,France,Import Quantity,Wheat,tonnes,1094744.81
Morocco,France,Export Quantity,Wheat,tonnes,0.03
Morocco,Germany,Import Quantity,Maize (corn),tonnes,0.01
Morocco,Germany,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,2.0
Morocco,Germany,Import Quantity,Wheat,tonnes,121388.5
Morocco,Greece,Import Quantity,Maize (corn),tonnes,0.43
Morocco,Greece,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,600.0
Morocco,Greece,Import Quantity,Wheat,tonnes,0.2
Morocco,Hungary,Import Quantity,Maize (corn),tonnes,87.2
Morocco,India,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,24576.0
Morocco,India,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,25.0
Morocco,Italy,Import Quantity,Maize (corn),tonnes,853.27
Morocco,Italy,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,1196.0
Morocco,Italy,Import Quantity,Wheat,tonnes,620.42
Morocco,Japan,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Morocco,Latvia,Import Quantity,Wheat,tonnes,28600.0
Morocco,Lebanon,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,1.0
Morocco,Lebanon,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Morocco,Lebanon,Export Quantity,Wheat,tonnes,0.19
Morocco,Lithuania,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,45.0
Morocco,Lithuania,Import Quantity,Wheat,tonnes,29818.8
Morocco,Mexico,Import Quantity,Maize (corn),tonnes,0.02
Morocco,Mexico,Import Quantity,Wheat,tonnes,0.27
Morocco,Netherlands (Kingdom of the),Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Morocco,Pakistan,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,5713.0
Morocco,Pakistan,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Morocco,Poland,Import Quantity,Maize (corn),tonnes,0.13
Morocco,Poland,Import Quantity,Wheat,tonnes,452069.3
Morocco,Portugal,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,942.0
Morocco,Qatar,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Morocco,Republic of Korea,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,1.0
Morocco,Republic of Moldova,Import Quantity,Wheat,tonnes,21965.8
Morocco,Romania,Import Quantity,Maize (corn),tonnes,65.7
Morocco,Romania,Import Quantity,Wheat,tonnes,40681.4
Morocco,Russian Federation,Import Quantity,Wheat,tonnes,173294.9
Morocco,Saudi Arabia,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Morocco,Saudi Arabia,Import Quantity,Wheat,tonnes,0.1
Morocco,Senegal,Export Quantity,Maize (corn),tonnes,1.1
Morocco,Senegal,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,41.0
Morocco,Serbia,Import Quantity,Maize (corn),tonnes,59.16
Morocco,Serbia,Import Quantity,Wheat,tonnes,8460.0
Morocco,Slovakia,Import Quantity,Maize (corn),tonnes,0.01
Morocco,South Africa,Import Quantity,Maize (corn),tonnes,0.23
Morocco,Spain,Import Quantity,Maize (corn),tonnes,1848.58
Morocco,Spain,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,743.0
Morocco,Spain,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,1985.0
Morocco,Spain,Import Quantity,Wheat,tonnes,5807.89
Morocco,Spain,Export Quantity,Wheat,tonnes,48.0
Morocco,Sweden,Import Quantity,Wheat,tonnes,28200.7
Morocco,Switzerland,Import Quantity,Wheat,tonnes,0.32
Morocco,Thailand,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,4534.0
Morocco,Türkiye,Import Quantity,Maize (corn),tonnes,2811.46
Morocco,Ukraine,Import Quantity,Maize (corn),tonnes,47850.0
Morocco,Ukraine,Import Quantity,Wheat,tonnes,907568.4
Morocco,United Arab Emirates,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,1.0
Morocco,United Kingdom of Great Britain and Northern Ireland,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Morocco,United Kingdom of Great Britain and Northern Ireland,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,1438.0
Morocco,United States of America,Import Quantity,Maize (corn),tonnes,547981.19
Morocco,United States of America,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,2048.0
Morocco,United States of America,Import Quantity,Wheat,tonnes,43.26
Morocco,Uruguay,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,2.0
Mozambique,Afghanistan,Import Quantity,Maize (corn),tonnes,29.25
Mozambique,Afghanistan,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Mozambique,Argentina,Import Quantity,Wheat,tonnes,60000.0
Mozambique,Australia,Import Quantity,Wheat,tonnes,242799.3
Mozambique,Austria,Import Quantity,Wheat,tonnes,102.0
Mozambique,Belgium,Export Quantity,Maize (corn),tonnes,0.01
Mozambique,Belgium,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Mozambique,Botswana,Import Quantity,Maize (corn),tonnes,2.05
Mozambique,Brazil,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,331.0
Mozambique,Cameroon,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Mozambique,Canada,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Mozambique,Canada,Import Quantity,Wheat,tonnes,99600.2
Mozambique,"China, Hong Kong SAR",Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,600.0
Mozambique,"China, Hong Kong SAR",Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Mozambique,"China, mainland",Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,66329.0
Mozambique,"China, mainland",Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Mozambique,"China, Taiwan Province of",Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,610.0
Mozambique,Cook Islands,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Mozambique,Cyprus,Export Quantity,Maize (corn),tonnes,0.02
Mozambique,Cyprus,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,1.0
Mozambique,Denmark,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Mozambique,Denmark,Export Quantity,Wheat,tonnes,0.18
Mozambique,Eswatini,Export Quantity,Maize (corn),tonnes,322.0
Mozambique,Finland,Import Quantity,Maize (corn),tonnes,17.03
Mozambique,Finland,Import Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
Mozambique,France,Export Quantity,"Rice, paddy (rice milled equivalent)",tonnes,0.0
